date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2019-01-26,Federal_B_Area,0.428214393939394,0.8660254037844387,1,0.8261257752762577,0.4999999999999999,5,134.52156850351014
2019-01-27,Federal_B_Area,0.3805394642857143,0.8660254037844387,1,3.579899304745062,0.4999999999999999,6,127.0711395831568
2019-01-28,Federal_B_Area,0.352051724137931,0.8660254037844387,1,2.0552879534926647,0.4999999999999999,0,125.04573548721544
2019-01-29,Federal_B_Area,0.2234893617021276,0.8660254037844387,1,0.7840359505845289,0.4999999999999999,1,114.89862892811172
2019-01-30,Federal_B_Area,0.3775,0.8660254037844387,1,3.3498506767685936,0.4999999999999999,2,129.8570461681592
2019-01-31,Federal_B_Area,0.4409137931034483,0.8660254037844387,1,4.326229240050667,0.4999999999999999,3,130.7773525591258
2019-02-01,Federal_B_Area,0.399573160535117,0.5000000000000001,2,5.793465264138824,0.8660254037844386,4,121.5626651755392
2019-02-02,Federal_B_Area,0.3634793103448276,0.5000000000000001,2,5.349729018453551,0.8660254037844386,5,118.72089938680531
2019-02-03,Federal_B_Area,0.2584379310344827,0.5000000000000001,2,5.786390649325448,0.8660254037844386,6,106.2383146243649
2019-02-04,Federal_B_Area,0.2249551724137931,0.5000000000000001,2,4.105439052373855,0.8660254037844386,0,97.51498138322629
